id,city,latitude,longitude,crime_type,threat_level,date
HOT-01123,Chennai,13.121029,80.341047,dacoity,high,2025-09-13
HOT-01124,Bengaluru,13.020642,77.619009,kidnapping,high,2024-12-11
HOT-01125,Pune,18.554402,73.874497,theft,low,2024-10-28
HOT-01126,Bengaluru,12.920854,77.588293,rioting,medium,2024-02-13
HOT-01127,Hyderabad,17.325805,78.423283,kidnapping,high,2024-08-31
HOT-01128,Jaipur,26.961032,75.76647,rioting,medium,2024-02-17
HOT-01129,Delhi,28.723628,77.120049,theft,low,2024-02-13
HOT-01130,Chennai,13.094622,80.258752,dacoity,high,2025-01-04
HOT-01131,Pune,18.465636,73.89764,theft,low,2025-01-30
HOT-01132,Bengaluru,12.963876,77.576778,rioting,medium,2024-08-05
HOT-01133,Delhi,28.785788,77.077531,murder,critical,2024-12-14
HOT-01134,Hyderabad,17.435189,78.503726,drug_trafficking,high,2024-07-06
HOT-01135,Pune,18.46857,73.831494,cheating_fraud,medium,2025-03-10
HOT-01136,Bengaluru,12.867576,77.495455,murder,critical,2024-10-24
HOT-01137,Mumbai,19.107784,72.906017,drug_trafficking,high,2024-01-06
HOT-01138,Jaipur,26.92105,75.742327,dacoity,high,2025-05-03
HOT-01139,Bengaluru,12.94276,77.613555,extortion,medium,2025-01-18
HOT-01140,Delhi,28.774117,77.126915,cheating_fraud,medium,2024-01-19
HOT-01141,Mumbai,18.918224,72.870359,crime_against_women,high,2024-03-07
HOT-01142,Kolkata,22.565543,88.394776,theft,low,2025-04-08
HOT-01143,Kolkata,22.546503,88.348928,crime_against_women,high,2025-08-09
HOT-01144,Pune,18.5272,73.791852,cybercrime,medium,2024-10-30
HOT-01145,Jaipur,26.96378,75.819751,robbery,high,2025-07-02
HOT-01146,Hyderabad,17.322488,78.452701,crime_against_women,high,2024-09-11
HOT-01147,Bengaluru,12.960327,77.614998,theft,low,2025-05-27
HOT-01148,Kolkata,22.492267,88.326417,dacoity,high,2024-06-28
HOT-01149,Chennai,13.15698,80.330867,dacoity,high,2024-10-28
HOT-01150,Bengaluru,12.980309,77.542316,crime_against_women,high,2025-07-27
HOT-01151,Mumbai,19.011095,72.920148,drug_trafficking,high,2025-04-29
HOT-01152,Bengaluru,12.951542,77.609563,cybercrime,medium,2024-02-01
HOT-01153,Jaipur,26.928444,75.818264,drug_trafficking,high,2024-08-21
HOT-01154,Chennai,13.048921,80.336202,kidnapping,high,2024-09-06
HOT-01155,Bengaluru,12.936287,77.541018,theft,low,2024-10-18
HOT-01156,Mumbai,19.17734,72.801364,extortion,medium,2024-04-30
HOT-01157,Bengaluru,13.024416,77.557356,cybercrime,medium,2024-12-15
HOT-01158,Mumbai,18.9834,72.848093,robbery,high,2025-02-19
HOT-01159,Hyderabad,17.357938,78.47893,extortion,medium,2024-09-29
HOT-01160,Delhi,28.714387,77.0545,cybercrime,medium,2024-12-18
HOT-01161,Pune,18.442985,73.773895,dacoity,high,2024-01-16
HOT-01162,Jaipur,26.920604,75.766091,extortion,medium,2024-05-29
HOT-01163,Chennai,13.097967,80.230091,kidnapping,high,2024-05-03
HOT-01164,Kolkata,22.620539,88.291722,cybercrime,medium,2025-07-08
HOT-01165,Bengaluru,12.976864,77.683636,murder,critical,2025-06-05
HOT-01166,Kolkata,22.562492,88.353659,theft,low,2024-06-17
HOT-01167,Jaipur,26.912432,75.785088,extortion,medium,2025-06-10
HOT-01168,Pune,18.432327,73.792379,cybercrime,medium,2024-03-05
HOT-01169,Mumbai,19.179635,72.971152,cybercrime,medium,2025-05-30
HOT-01170,Chennai,13.148874,80.304447,crime_against_women,high,2024-12-08
HOT-01171,Mumbai,19.093677,72.883189,drug_trafficking,high,2024-02-27
HOT-01172,Kolkata,22.634352,88.397901,burglary,medium,2024-11-25
HOT-01173,Mumbai,18.993521,72.902713,extortion,medium,2025-06-18
HOT-01174,Chennai,13.167344,80.182627,extortion,medium,2025-02-25
HOT-01175,Bengaluru,13.017155,77.609497,extortion,medium,2024-10-13
HOT-01176,Kolkata,22.630743,88.370067,cheating_fraud,medium,2025-09-05
HOT-01177,Kolkata,22.55921,88.374873,cheating_fraud,medium,2024-05-23
HOT-01178,Pune,18.524591,73.805372,robbery,high,2025-09-02
HOT-01179,Bengaluru,12.935962,77.64736,burglary,medium,2025-05-18
HOT-01180,Jaipur,27.012596,75.734514,robbery,high,2025-08-01
HOT-01181,Delhi,28.708785,77.063672,cybercrime,medium,2025-06-20
HOT-01182,Kolkata,22.602667,88.377398,dacoity,high,2025-04-09
HOT-01183,Chennai,13.105297,80.284879,kidnapping,high,2025-01-01
HOT-01184,Bengaluru,13.004229,77.700945,cybercrime,medium,2024-04-21
HOT-01185,Jaipur,26.89289,75.781674,theft,low,2024-07-28
HOT-01186,Bengaluru,12.962761,77.576403,robbery,high,2024-01-01
HOT-01187,Pune,18.583698,73.910844,dacoity,high,2025-06-09
HOT-01188,Hyderabad,17.424417,78.52994,crime_against_women,high,2024-12-19
HOT-01189,Pune,18.545786,73.880921,burglary,medium,2025-07-12
HOT-01190,Kolkata,22.549075,88.426636,rioting,medium,2024-06-21
HOT-01191,Hyderabad,17.480431,78.516246,murder,critical,2025-06-06
HOT-01192,Mumbai,19.097963,72.873949,murder,critical,2024-10-18
HOT-01193,Mumbai,19.078867,72.911437,murder,critical,2024-04-14
HOT-01194,Pune,18.496875,73.861127,robbery,high,2025-04-19
HOT-01195,Jaipur,26.897224,75.760781,robbery,high,2024-03-17
HOT-01196,Mumbai,19.111933,72.816023,cheating_fraud,medium,2025-08-26
HOT-01197,Bengaluru,12.997834,77.614255,drug_trafficking,high,2025-03-05
HOT-01198,Bengaluru,12.93066,77.574537,cheating_fraud,medium,2025-09-13
HOT-01199,Jaipur,26.917732,75.839715,dacoity,high,2025-07-06
HOT-01200,Chennai,13.152041,80.202776,robbery,high,2025-07-10
HOT-01201,Hyderabad,17.346865,78.511434,crime_against_women,high,2025-04-05
HOT-01202,Mumbai,18.998188,72.88121,drug_trafficking,high,2025-03-14
HOT-01203,Pune,18.452448,73.710521,cheating_fraud,medium,2025-05-04
HOT-01204,Mumbai,18.979408,72.945441,dacoity,high,2025-02-18
HOT-01205,Bengaluru,12.977231,77.587802,theft,low,2025-01-20
HOT-01206,Bengaluru,13.054286,77.643048,robbery,high,2024-08-17
HOT-01207,Hyderabad,17.371157,78.51269,cybercrime,medium,2025-01-09
HOT-01208,Mumbai,19.086617,72.816382,cheating_fraud,medium,2024-04-17
HOT-01209,Kolkata,22.549001,88.379952,burglary,medium,2025-06-19
HOT-01210,Bengaluru,13.02994,77.623296,kidnapping,high,2025-08-04
HOT-01211,Pune,18.602661,73.840427,theft,low,2025-07-24
HOT-01212,Kolkata,22.579081,88.43348,drug_trafficking,high,2024-10-22
HOT-01213,Mumbai,19.100922,72.870133,theft,low,2024-12-04
HOT-01214,Mumbai,19.149164,72.854637,dacoity,high,2025-07-09
HOT-01215,Pune,18.587092,73.846141,rioting,medium,2024-09-13
HOT-01216,Kolkata,22.547523,88.330118,crime_against_women,high,2024-12-11
HOT-01217,Delhi,28.679536,77.069882,cheating_fraud,medium,2025-07-12
HOT-01218,Jaipur,26.993484,75.767796,theft,low,2025-03-27
HOT-01219,Delhi,28.68455,77.12708,drug_trafficking,high,2025-02-15
HOT-01220,Jaipur,26.886888,75.808272,extortion,medium,2024-07-10
HOT-01221,Mumbai,19.126179,72.855574,cybercrime,medium,2024-03-20
HOT-01222,Delhi,28.689999,77.030044,cheating_fraud,medium,2025-05-21
HOT-01223,Jaipur,26.891086,75.806216,crime_against_women,high,2025-08-11
HOT-01224,Pune,18.440836,73.853796,robbery,high,2024-05-12
HOT-01225,Hyderabad,17.352128,78.48336,rioting,medium,2024-02-09
HOT-01226,Hyderabad,17.384246,78.485055,extortion,medium,2024-07-09
HOT-01227,Chennai,13.030384,80.327344,theft,low,2025-01-04
HOT-01228,Pune,18.469448,73.903984,extortion,medium,2025-04-12
HOT-01229,Mumbai,19.101343,72.882639,murder,critical,2025-07-08
HOT-01230,Bengaluru,12.979723,77.549527,kidnapping,high,2024-10-01
HOT-01231,Kolkata,22.597637,88.419402,cheating_fraud,medium,2025-08-30
HOT-01232,Pune,18.5359,73.900711,crime_against_women,high,2024-10-28
HOT-01233,Bengaluru,12.925835,77.540466,robbery,high,2025-06-29
HOT-01234,Kolkata,22.595754,88.272616,dacoity,high,2024-07-18
HOT-01235,Delhi,28.688012,77.127785,burglary,medium,2024-12-01
HOT-01236,Bengaluru,12.92717,77.585242,cheating_fraud,medium,2024-07-01
HOT-01237,Hyderabad,17.284116,78.571149,robbery,high,2025-02-17
HOT-01238,Chennai,13.106697,80.244604,drug_trafficking,high,2025-09-14
HOT-01239,Hyderabad,17.464457,78.546141,drug_trafficking,high,2024-04-18
HOT-01240,Pune,18.512636,73.865048,extortion,medium,2025-05-16
HOT-01241,Kolkata,22.690228,88.330732,drug_trafficking,high,2024-11-28
HOT-01242,Mumbai,19.011253,72.824216,extortion,medium,2024-10-21
HOT-01243,Kolkata,22.577901,88.396323,extortion,medium,2025-09-30
HOT-01244,Delhi,28.780267,77.028921,crime_against_women,high,2024-03-17
HOT-01245,Delhi,28.762038,77.067683,robbery,high,2024-02-18
HOT-01246,Chennai,13.005321,80.260162,crime_against_women,high,2024-08-29
HOT-01247,Kolkata,22.578318,88.34348,kidnapping,high,2024-08-03
HOT-01248,Pune,18.504702,73.89818,cheating_fraud,medium,2024-04-20
HOT-01249,Hyderabad,17.400749,78.457,dacoity,high,2024-06-26
HOT-01250,Hyderabad,17.359582,78.463017,cybercrime,medium,2025-05-02
HOT-01251,Delhi,28.708021,77.155059,kidnapping,high,2024-02-16
HOT-01252,Mumbai,19.114054,72.867878,robbery,high,2024-04-21
HOT-01253,Kolkata,22.656995,88.336705,theft,low,2024-12-28
HOT-01254,Bengaluru,12.905,77.61321,burglary,medium,2025-08-28
HOT-01255,Jaipur,26.849267,75.76162,robbery,high,2025-05-04
HOT-01256,Mumbai,19.07242,72.903819,drug_trafficking,high,2025-06-23
HOT-01257,Hyderabad,17.299134,78.547295,kidnapping,high,2025-07-24
HOT-01258,Pune,18.412579,73.919479,crime_against_women,high,2025-06-02
HOT-01259,Pune,18.534754,73.803964,cheating_fraud,medium,2024-10-13
HOT-01260,Kolkata,22.590324,88.343172,rioting,medium,2024-12-11
HOT-01261,Hyderabad,17.490156,78.475528,murder,critical,2025-07-08
HOT-01262,Hyderabad,17.379382,78.434652,kidnapping,high,2024-11-20
HOT-01263,Kolkata,22.584115,88.387509,crime_against_women,high,2024-05-01
HOT-01264,Delhi,28.724303,77.053655,kidnapping,high,2024-01-27
HOT-01265,Bengaluru,12.976707,77.592297,theft,low,2024-02-13
HOT-01266,Bengaluru,12.986983,77.548846,dacoity,high,2025-08-23
HOT-01267,Chennai,13.115654,80.286908,extortion,medium,2024-04-28
HOT-01268,Hyderabad,17.397834,78.472769,theft,low,2024-11-27
HOT-01269,Hyderabad,17.324721,78.494111,extortion,medium,2025-03-11
HOT-01270,Bengaluru,12.954666,77.557411,murder,critical,2025-06-16
HOT-01271,Pune,18.467991,73.902424,rioting,medium,2025-05-17
HOT-01272,Bengaluru,12.874148,77.594854,dacoity,high,2025-03-09
HOT-01273,Jaipur,26.983368,75.734964,rioting,medium,2024-10-26
HOT-01274,Pune,18.52373,73.861265,kidnapping,high,2025-06-11
HOT-01275,Bengaluru,13.007612,77.574578,burglary,medium,2025-06-22
HOT-01276,Chennai,13.093205,80.241741,drug_trafficking,high,2024-04-18
HOT-01277,Bengaluru,12.978191,77.611377,dacoity,high,2025-09-13
HOT-01278,Bengaluru,13.023651,77.544892,extortion,medium,2024-11-08
HOT-01279,Delhi,28.780412,77.132152,burglary,medium,2025-06-16
HOT-01280,Chennai,13.032722,80.300101,dacoity,high,2025-07-20
HOT-01281,Jaipur,26.87774,75.838296,cheating_fraud,medium,2025-02-17
HOT-01282,Delhi,28.688243,77.075626,robbery,high,2024-12-24
HOT-01283,Jaipur,26.874544,75.795946,kidnapping,high,2025-07-29
HOT-01284,Kolkata,22.524052,88.368848,crime_against_women,high,2024-02-03
HOT-01285,Hyderabad,17.398602,78.503666,extortion,medium,2025-04-09
HOT-01286,Pune,18.571708,73.819251,rioting,medium,2024-04-14
HOT-01287,Pune,18.615658,73.889713,rioting,medium,2025-03-26
HOT-01288,Delhi,28.685123,77.077902,cheating_fraud,medium,2024-08-08
HOT-01289,Chennai,13.008293,80.298603,dacoity,high,2025-08-01
HOT-01290,Bengaluru,13.081525,77.563927,kidnapping,high,2024-07-05
HOT-01291,Bengaluru,13.041515,77.697744,crime_against_women,high,2024-08-07
HOT-01292,Pune,18.612115,73.772249,rioting,medium,2025-03-13
HOT-01293,Hyderabad,17.348496,78.43132,extortion,medium,2024-11-06
HOT-01294,Chennai,13.05637,80.261567,robbery,high,2024-11-28
HOT-01295,Hyderabad,17.373983,78.450914,crime_against_women,high,2025-07-07
HOT-01296,Chennai,13.032109,80.377856,murder,critical,2025-03-03
HOT-01297,Delhi,28.632347,77.10742,rioting,medium,2025-05-19
HOT-01298,Chennai,13.109059,80.31315,dacoity,high,2024-01-21
HOT-01299,Hyderabad,17.382348,78.524876,cheating_fraud,medium,2025-09-17
HOT-01300,Delhi,28.727124,77.151798,crime_against_women,high,2025-03-25
HOT-01301,Mumbai,19.08797,72.90624,burglary,medium,2024-06-14
HOT-01302,Mumbai,19.03984,72.942402,crime_against_women,high,2025-04-24
HOT-01303,Jaipur,26.90563,75.753246,rioting,medium,2024-11-30
HOT-01304,Bengaluru,12.915505,77.563955,drug_trafficking,high,2024-09-05
HOT-01305,Bengaluru,13.025712,77.668336,burglary,medium,2024-05-17
HOT-01306,Hyderabad,17.314419,78.53995,theft,low,2025-07-15
HOT-01307,Chennai,13.13076,80.362537,murder,critical,2025-07-21
HOT-01308,Jaipur,26.819485,75.713739,cheating_fraud,medium,2025-06-15
HOT-01309,Jaipur,26.892309,75.815205,rioting,medium,2025-01-16
HOT-01310,Hyderabad,17.413427,78.552004,cybercrime,medium,2024-03-03
HOT-01311,Mumbai,19.087992,72.916245,murder,critical,2024-08-29
HOT-01312,Pune,18.464318,73.784016,crime_against_women,high,2024-11-24
HOT-01313,Delhi,28.659382,77.113917,robbery,high,2024-08-03
HOT-01314,Delhi,28.732233,77.106565,crime_against_women,high,2024-06-20
HOT-01315,Hyderabad,17.37367,78.467811,dacoity,high,2025-05-04
HOT-01316,Kolkata,22.526277,88.296872,dacoity,high,2024-02-28
HOT-01317,Chennai,13.138406,80.236155,cheating_fraud,medium,2024-03-25
HOT-01318,Chennai,13.059928,80.216425,crime_against_women,high,2024-04-27
HOT-01319,Bengaluru,12.914879,77.63701,rioting,medium,2024-06-04
HOT-01320,Delhi,28.710753,77.126666,extortion,medium,2025-04-16
HOT-01321,Pune,18.448554,73.872025,theft,low,2024-04-27
HOT-01322,Delhi,28.740741,77.135188,burglary,medium,2024-05-12
HOT-01323,Bengaluru,13.038537,77.612619,theft,low,2025-04-02
HOT-01324,Bengaluru,12.959171,77.52204,drug_trafficking,high,2025-03-24
HOT-01325,Chennai,13.105134,80.336836,rioting,medium,2024-08-07
HOT-01326,Mumbai,19.067154,72.909172,cybercrime,medium,2024-12-11
HOT-01327,Chennai,13.011109,80.254154,cheating_fraud,medium,2024-11-04
HOT-01328,Delhi,28.755794,77.173305,robbery,high,2024-04-12
HOT-01329,Delhi,28.685133,77.188753,extortion,medium,2025-02-08
HOT-01330,Bengaluru,13.059033,77.547904,crime_against_women,high,2024-11-30
HOT-01331,Bengaluru,12.995732,77.627871,robbery,high,2024-01-18
HOT-01332,Chennai,13.06811,80.225187,kidnapping,high,2025-01-24
HOT-01333,Delhi,28.734361,77.026717,theft,low,2024-08-07
HOT-01334,Hyderabad,17.438345,78.542237,cheating_fraud,medium,2024-01-18
HOT-01335,Delhi,28.711381,77.157,robbery,high,2024-10-09
HOT-01336,Chennai,13.040837,80.292409,kidnapping,high,2025-07-06
HOT-01337,Hyderabad,17.32057,78.54182,robbery,high,2024-08-05
HOT-01338,Mumbai,19.07484,72.897402,rioting,medium,2024-06-08
HOT-01339,Mumbai,19.112312,72.922072,theft,low,2025-03-08
HOT-01340,Delhi,28.684893,77.125183,dacoity,high,2025-07-24
HOT-01341,Jaipur,26.907134,75.816998,crime_against_women,high,2024-03-03
HOT-01342,Jaipur,26.887321,75.660843,cybercrime,medium,2025-03-12
HOT-01343,Mumbai,19.053516,72.891509,murder,critical,2025-06-27
HOT-01344,Delhi,28.682769,77.135022,robbery,high,2024-01-08
HOT-01345,Chennai,13.052417,80.175047,theft,low,2024-09-12
HOT-01346,Mumbai,19.125019,72.926531,cybercrime,medium,2025-05-23
HOT-01347,Jaipur,26.840727,75.865015,murder,critical,2025-09-29
HOT-01348,Delhi,28.658115,77.150924,kidnapping,high,2025-01-15
HOT-01349,Kolkata,22.545171,88.377839,dacoity,high,2024-09-14
HOT-01350,Jaipur,26.927162,75.764541,murder,critical,2025-04-17
HOT-01351,Pune,18.535419,73.856958,theft,low,2024-05-01
HOT-01352,Delhi,28.715378,77.1053,rioting,medium,2025-02-26
HOT-01353,Chennai,13.123425,80.300436,burglary,medium,2025-05-15
HOT-01354,Bengaluru,12.958501,77.601398,theft,low,2025-06-13
HOT-01355,Delhi,28.732529,77.033666,cheating_fraud,medium,2024-04-19
HOT-01356,Bengaluru,12.887517,77.539181,burglary,medium,2024-12-16
HOT-01357,Mumbai,19.043887,72.885206,theft,low,2025-02-22
HOT-01358,Jaipur,26.92576,75.797222,rioting,medium,2024-08-22
HOT-01359,Hyderabad,17.398727,78.494214,murder,critical,2025-01-04
HOT-01360,Kolkata,22.539287,88.365569,cybercrime,medium,2024-06-28
HOT-01361,Delhi,28.700911,77.09176,crime_against_women,high,2025-03-21
HOT-01362,Bengaluru,12.913923,77.675115,extortion,medium,2024-12-29
HOT-01363,Jaipur,26.865065,75.811079,murder,critical,2025-05-23
HOT-01364,Mumbai,19.094076,72.939283,kidnapping,high,2024-07-22
HOT-01365,Chennai,13.059866,80.252532,cheating_fraud,medium,2024-09-17
HOT-01366,Pune,18.561605,73.822453,robbery,high,2024-03-21
HOT-01367,Hyderabad,17.332543,78.455612,robbery,high,2025-05-01
HOT-01368,Mumbai,19.212871,72.905672,cybercrime,medium,2025-02-28
HOT-01369,Pune,18.625098,73.932936,extortion,medium,2025-08-26
HOT-01370,Mumbai,19.07885,72.788716,theft,low,2025-04-02
HOT-01371,Jaipur,26.8995,75.764998,murder,critical,2024-02-08
HOT-01372,Mumbai,19.07576,72.838665,dacoity,high,2025-07-10
HOT-01373,Delhi,28.73169,77.044388,rioting,medium,2024-10-03
HOT-01374,Mumbai,19.046503,72.945808,rioting,medium,2024-03-08
HOT-01375,Hyderabad,17.388158,78.472343,crime_against_women,high,2025-09-15
HOT-01376,Mumbai,19.090938,72.838415,crime_against_women,high,2025-05-23
HOT-01377,Pune,18.533157,73.796669,cheating_fraud,medium,2024-08-17
HOT-01378,Delhi,28.725274,77.165852,extortion,medium,2024-05-03
HOT-01379,Pune,18.473314,73.899696,murder,critical,2024-04-14
HOT-01380,Pune,18.624892,73.788602,robbery,high,2024-08-09
HOT-01381,Jaipur,26.908778,75.802748,cheating_fraud,medium,2025-08-07
HOT-01382,Kolkata,22.573641,88.458164,kidnapping,high,2025-03-23
HOT-01383,Bengaluru,12.990166,77.668716,drug_trafficking,high,2025-08-28
HOT-01384,Kolkata,22.476977,88.309067,crime_against_women,high,2025-04-01
HOT-01385,Mumbai,19.160863,72.915694,murder,critical,2024-06-18
HOT-01386,Pune,18.592593,73.754827,robbery,high,2024-01-27
HOT-01387,Chennai,13.02377,80.282993,drug_trafficking,high,2024-06-24
HOT-01388,Delhi,28.718345,77.111418,robbery,high,2024-01-29
HOT-01389,Kolkata,22.668167,88.428916,drug_trafficking,high,2024-03-26
HOT-01390,Chennai,13.029676,80.32761,crime_against_women,high,2025-08-08
HOT-01391,Jaipur,26.999057,75.72503,burglary,medium,2025-03-31
HOT-01392,Mumbai,19.068588,72.816051,extortion,medium,2025-08-24
HOT-01393,Kolkata,22.626145,88.337795,burglary,medium,2025-07-13
HOT-01394,Pune,18.553905,73.830427,robbery,high,2024-06-13
HOT-01395,Delhi,28.605887,77.133532,kidnapping,high,2025-06-18
HOT-01396,Chennai,13.034113,80.24743,drug_trafficking,high,2025-01-17
HOT-01397,Jaipur,26.96912,75.761693,theft,low,2024-01-27
HOT-01398,Kolkata,22.522156,88.350916,kidnapping,high,2025-04-29
HOT-01399,Delhi,28.719061,77.074798,dacoity,high,2025-01-24
HOT-01400,Delhi,28.688535,77.150862,extortion,medium,2024-03-27
HOT-01401,Bengaluru,12.912894,77.590574,crime_against_women,high,2024-10-03
HOT-01402,Bengaluru,12.929127,77.563782,drug_trafficking,high,2024-06-03
HOT-01403,Jaipur,26.904969,75.737969,extortion,medium,2025-05-03
HOT-01404,Mumbai,19.068837,72.943977,dacoity,high,2024-04-30
HOT-01405,Kolkata,22.590375,88.351775,crime_against_women,high,2025-03-09
HOT-01406,Delhi,28.694933,77.114377,drug_trafficking,high,2024-09-11
HOT-01407,Bengaluru,12.896949,77.600472,rioting,medium,2025-07-20
HOT-01408,Chennai,13.05837,80.312857,burglary,medium,2025-04-16
HOT-01409,Pune,18.550128,73.921696,crime_against_women,high,2025-03-07
HOT-01410,Kolkata,22.597355,88.322094,drug_trafficking,high,2024-09-11
HOT-01411,Kolkata,22.621276,88.343038,murder,critical,2025-04-08
HOT-01412,Kolkata,22.603974,88.40806,robbery,high,2025-07-28
HOT-01413,Hyderabad,17.407188,78.503296,kidnapping,high,2025-08-16
HOT-01414,Chennai,13.106041,80.225259,drug_trafficking,high,2025-07-13
HOT-01415,Bengaluru,13.102586,77.594883,dacoity,high,2024-09-29
HOT-01416,Pune,18.462618,73.844657,crime_against_women,high,2024-02-12
HOT-01417,Pune,18.545524,73.886101,cheating_fraud,medium,2024-06-03
HOT-01418,Jaipur,26.897338,75.776073,theft,low,2025-09-30
HOT-01419,Delhi,28.720691,77.11291,burglary,medium,2025-08-23
HOT-01420,Chennai,13.030128,80.336112,crime_against_women,high,2024-06-16
HOT-01421,Chennai,13.077447,80.247384,dacoity,high,2025-05-01
HOT-01422,Pune,18.556431,73.828549,dacoity,high,2024-02-14
HOT-01423,Kolkata,22.54672,88.417823,cybercrime,medium,2024-12-06
HOT-01424,Mumbai,19.115908,72.852377,murder,critical,2024-11-05
HOT-01425,Jaipur,26.928253,75.807644,burglary,medium,2025-03-15
HOT-01426,Hyderabad,17.325438,78.404409,rioting,medium,2024-10-23
HOT-01427,Kolkata,22.636295,88.375328,cybercrime,medium,2024-03-05
HOT-01428,Jaipur,26.914426,75.729798,rioting,medium,2024-03-07
HOT-01429,Bengaluru,12.950917,77.530678,crime_against_women,high,2025-07-13
HOT-01430,Mumbai,18.956185,72.841495,rioting,medium,2024-01-03
HOT-01431,Pune,18.458933,73.871774,burglary,medium,2024-10-05
HOT-01432,Delhi,28.655727,77.120657,burglary,medium,2024-08-19
HOT-01433,Hyderabad,17.304498,78.408641,extortion,medium,2025-01-20
HOT-01434,Kolkata,22.506239,88.344206,drug_trafficking,high,2025-09-24
HOT-01435,Chennai,13.061858,80.208056,rioting,medium,2025-09-25
HOT-01436,Jaipur,26.889958,75.842343,crime_against_women,high,2024-11-15
HOT-01437,Delhi,28.672992,77.161408,kidnapping,high,2024-02-20
HOT-01438,Delhi,28.723229,77.121418,crime_against_women,high,2024-07-03
HOT-01439,Mumbai,19.124901,72.805567,kidnapping,high,2024-09-09
HOT-01440,Pune,18.531972,73.847023,burglary,medium,2024-03-13
HOT-01441,Jaipur,26.979112,75.823218,theft,low,2024-08-20
HOT-01442,Pune,18.531958,73.898576,cybercrime,medium,2024-05-08
HOT-01443,Delhi,28.665472,77.09893,kidnapping,high,2025-09-05
HOT-01444,Mumbai,19.071502,72.881979,theft,low,2025-08-31
HOT-01445,Kolkata,22.587363,88.324451,crime_against_women,high,2024-09-13
HOT-01446,Bengaluru,13.079257,77.627319,cybercrime,medium,2024-10-07
HOT-01447,Pune,18.473708,73.878193,kidnapping,high,2025-03-22
HOT-01448,Kolkata,22.621329,88.442671,murder,critical,2024-11-18
HOT-01449,Pune,18.558822,73.813217,cheating_fraud,medium,2024-12-14
HOT-01450,Mumbai,18.997258,72.839913,murder,critical,2024-11-22
HOT-01451,Chennai,13.103777,80.326253,crime_against_women,high,2024-01-30
HOT-01452,Pune,18.587522,73.928953,kidnapping,high,2024-09-21
HOT-01453,Pune,18.582572,73.795216,extortion,medium,2024-07-07
HOT-01454,Pune,18.499034,73.892059,burglary,medium,2025-02-10
HOT-01455,Hyderabad,17.348285,78.458716,theft,low,2024-01-10
HOT-01456,Pune,18.537581,73.883872,robbery,high,2024-06-04
HOT-01457,Kolkata,22.60817,88.440796,cheating_fraud,medium,2025-03-14
HOT-01458,Jaipur,26.892851,75.734106,cybercrime,medium,2024-05-17
HOT-01459,Hyderabad,17.347346,78.454222,burglary,medium,2024-03-21
HOT-01460,Bengaluru,12.943936,77.735152,burglary,medium,2025-01-16
HOT-01461,Kolkata,22.513597,88.351329,cybercrime,medium,2024-03-02
HOT-01462,Mumbai,19.085181,72.738649,theft,low,2024-04-20
HOT-01463,Jaipur,26.792188,75.712266,cheating_fraud,medium,2025-05-21
HOT-01464,Bengaluru,12.978371,77.61374,crime_against_women,high,2025-09-01
HOT-01465,Hyderabad,17.302613,78.516895,theft,low,2024-10-06
HOT-01466,Jaipur,26.965066,75.84697,murder,critical,2024-06-17
HOT-01467,Pune,18.592273,73.893972,robbery,high,2024-02-24
HOT-01468,Chennai,13.047244,80.264222,cheating_fraud,medium,2024-12-16
HOT-01469,Chennai,13.012825,80.303536,rioting,medium,2025-01-30
HOT-01470,Mumbai,19.030933,72.888908,extortion,medium,2024-06-21
HOT-01471,Hyderabad,17.505918,78.474043,robbery,high,2024-11-13
HOT-01472,Bengaluru,13.017197,77.639292,dacoity,high,2025-05-30
HOT-01473,Hyderabad,17.419281,78.453957,murder,critical,2024-02-18
HOT-01474,Mumbai,19.052204,72.830396,murder,critical,2025-01-11
HOT-01475,Kolkata,22.546392,88.326756,robbery,high,2024-07-20
HOT-01476,Delhi,28.796054,77.179947,robbery,high,2025-04-03
HOT-01477,Kolkata,22.581149,88.295368,rioting,medium,2025-05-18
HOT-01478,Delhi,28.601637,77.135259,cybercrime,medium,2024-07-30
HOT-01479,Chennai,13.045871,80.208872,extortion,medium,2024-06-19
HOT-01480,Jaipur,26.928162,75.815852,drug_trafficking,high,2025-07-05
HOT-01481,Pune,18.483691,73.771749,cheating_fraud,medium,2024-12-28
HOT-01482,Mumbai,19.066053,72.863052,burglary,medium,2025-09-13
HOT-01483,Pune,18.611403,73.834741,murder,critical,2024-12-02
HOT-01484,Chennai,13.149725,80.284888,dacoity,high,2024-11-28
HOT-01485,Bengaluru,12.960467,77.699899,kidnapping,high,2024-08-23
HOT-01486,Kolkata,22.67109,88.371225,rioting,medium,2024-04-16
HOT-01487,Delhi,28.693189,77.053463,cheating_fraud,medium,2025-06-01
HOT-01488,Kolkata,22.554058,88.362243,cybercrime,medium,2024-12-19
HOT-01489,Bengaluru,12.964692,77.632284,extortion,medium,2025-01-03
HOT-01490,Kolkata,22.571363,88.380432,drug_trafficking,high,2024-08-03
HOT-01491,Hyderabad,17.363583,78.434125,crime_against_women,high,2024-08-10
HOT-01492,Jaipur,26.894549,75.726461,theft,low,2024-11-24
HOT-01493,Chennai,13.066805,80.250563,drug_trafficking,high,2025-04-12
HOT-01494,Kolkata,22.629933,88.305939,crime_against_women,high,2025-08-04
HOT-01495,Pune,18.581473,73.852153,robbery,high,2025-09-05
